type,date,url,text,user,user_url,user_location,followers,following,account_creation_date,tweet_likes,quotes,retweets,country,antisemitic_post,non_antisemitic_post
tweet,2024-03-30 13:22:25+00:00,https://twitter.com/AvivaKlompas/status/1774064640835592262,"25 weeks ago, Gaza terrorists rampaged across southern Israel murdering, raping, and torturing civilians.  

Don’t forget for one moment who started this war. https://t.co/i9fDuA4R4F",AvivaKlompas,https://x.com/AvivaKlompas,Toronto/Jerusalem/NYC/Boston,316735,3853,2013-10-28,16829,223,5430,"Canada, Israel, United States of America, United States of America",False,True
tweet,2024-03-30 13:53:32+00:00,https://twitter.com/PSCupdates/status/1774072469902561480,"Holocaust survivor Stephen Kapos says “We need to put pressure on our government and on the official opposition so they speak up, act, stop arming Israel and stop supporting genocide” https://t.co/YDlWJFiHWG",PSCupdates,https://x.com/PSCupdates,London,103310,1705,2009-11-04,8407,125,3925,United Kingdom,False,True
tweet,2024-03-30 18:53:34+00:00,https://twitter.com/Kahlissee/status/1774147977017250230,"American President Carter describes how Apartheid Israel is much worse than it was in South Afirca.

https://t.co/rT0xL7DmYZ",Kahlissee,https://x.com/Kahlissee,"London, England",234916,2286,2012-09-26,13514,259,7841,United Kingdom,False,True
tweet,2024-03-29 11:38:05+00:00,https://twitter.com/ForensicArchi/status/1773675994332700678,"NEW INVESTIGATION: Since Oct '23, the Israeli military has systematically targeted agricultural land and infrastructure in Gaza. To mark Land Day in Palestine, we present our analysis of this widespread destruction as an act of ecocide that supports Israel’s genocidal campaign. https://t.co/sgnmAsqdwa",ForensicArchi,https://x.com/ForensicArchi,"London, UK",93537,843,2013-02-14,3451,173,2613,United Kingdom,False,True
tweet,2024-03-30 18:33:50+00:00,https://twitter.com/jacksonhinklle/status/1774143012781629858,💔🇵🇸 ISRAEL has destroyed everything BUT HAMAS in Gaza… https://t.co/LFPgfKmnsf,jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2669592,372,2019-07-18,32686,384,16029,United States of America,False,True
tweet,2024-03-29 02:27:51+00:00,https://twitter.com/sunstitched_/status/1773537527124705589,"in case we weren’t all fucking aware, israel isn’t following the ceasefire. like AT ALL. like not a single change of course. like as if the UN never passed it in the first place. so if that doesn’t tell you how fucking dire this situation is, how power high this institution is…",sunstitched_,https://x.com/sunstitched_,she/they 19 lesbian,483,243,2023-04-02,87957,151,59448,Unknown,False,True
tweet,2024-03-28 02:22:27+00:00,https://twitter.com/aaronjmate/status/1773173778781962309,"Earlier this month, Joe Biden said that an Israeli assault on Rafah would be a “red line.” 

Now, Biden’s Pentagon is helping Israel plan an assault on Rafah. His “red line” is a green light. https://t.co/v9jvq9R717",aaronjmate,https://x.com/aaronjmate,"Brooklyn, NY",412114,3575,2010-06-08,6248,97,3271,United States of America,False,True
tweet,2024-03-30 18:24:24+00:00,https://twitter.com/LibyanIntegrity/status/1774140636117053572,"Oxford surgeon Prof @maynard_nick tells CNN’s @wolfblitzer that he witnessed the most horrific injuries in his entire career, that the targeting of intensive care unit in the Gaza hospital he was volunteering in cut short his stay, that he saw no Hamas fighters, that Israel was killing and abducting doctors, and was deliberately targeting Gaza’s healthcare infrastructure",LibyanIntegrity,https://x.com/LibyanIntegrity,"Manchester, England ",20543,400,2012-09-25,5539,170,3813,United Kingdom,False,True
tweet,2024-03-29 09:13:10+00:00,https://twitter.com/Israel/status/1773639524888793242,Wishing all Christians marking Easter on Sunday a happy and meaningful Good Friday. https://t.co/6kLjlDPSBQ,Israel,https://x.com/Israel,"Jerusalem, Israel",1629654,5141,2009-07-01,13995,404,1515,Israel,False,True
tweet,2024-03-29 12:22:17+00:00,https://twitter.com/Israel/status/1773687121628262861,"This is how we want Shani Louk to be remembered. 

We will never forget you Shani. 

May her memory be a blessing. https://t.co/P5wkTNmSj5",Israel,https://x.com/Israel,"Jerusalem, Israel",1629654,5141,2009-07-01,15450,73,2701,Israel,False,True
tweet,2024-03-28 16:58:00+00:00,https://twitter.com/SenSanders/status/1773394117445210497,"As we speak, Israel is blocking humanitarian aid to Gaza as hundreds of thousands of children face starvation. That is obscene. That is unacceptable. And as a matter of fact that is in violation of American law. This must stop now. https://t.co/N3uUhRIcaa",SenSanders,https://x.com/SenSanders,Vermont/DC,12212819,2280,2009-04-07,7797,179,3214,United States of America,False,True
tweet,2024-03-30 16:35:09+00:00,https://twitter.com/jakeshieldsajj/status/1774113143792558469,We saw Israel do it with own eyes so course they did https://t.co/8FRASZyT1R,jakeshieldsajj,https://x.com/jakeshieldsajj,Unknown,677733,1441,2009-10-06,11936,58,6447,Unknown,False,True
tweet,2024-03-25 07:45:03+00:00,https://twitter.com/DrLoupis/status/1772167800238268429,"Jordan stands with Palestine🇵🇸

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 https://t.co/n9MzfhtDvu",DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279333,758,2021-10-07,32243,113,10608,Denmark,False,True
tweet,2024-03-30 14:04:22+00:00,https://twitter.com/DrLoupis/status/1774075199224176931,"COPENHAGEN🇩🇰🇩🇰🇩🇰

ABOLUTELY INSANE 🔥🔥🔥

DENMARK STANDS WITH PALESTINE

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 https://t.co/aZ8jh722YB",DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279333,758,2021-10-07,59291,306,19013,Denmark,False,True
tweet,2024-03-24 07:42:41+00:00,https://twitter.com/DrLoupis/status/1771804815909142834,"Italy stands with PALESTINE! 🇮🇹🇵🇸
 https://t.co/ji4cyUEZSi",DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279333,758,2021-10-07,18549,75,7738,Denmark,False,True
tweet,2024-03-24 09:38:34+00:00,https://twitter.com/DrLoupis/status/1771833978623766528,"Denmark stands with Palestine🇩🇰

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 https://t.co/VVFJjf4ZrH",DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279333,758,2021-10-07,16441,54,5185,Denmark,False,True
tweet,2024-03-26 11:08:07+00:00,https://twitter.com/realnikohouse/status/1772581289868079167,"Just want to be clear, these are the same Israelis trying to distract from the genocide they’re committing in Palestine by saying “How come you guys don’t care about what’s happening in the Congo?!”right? 😒 https://t.co/co8ipYvxfz",realnikohouse,https://x.com/realnikohouse,"Miami, FL",81477,3042,2015-08-20,16853,146,8270,United States of America,False,True
tweet,2024-03-24 19:35:50+00:00,https://twitter.com/DrLoupis/status/1771984288776405459,Canada stands with Palestine🇵🇸🇨🇦 https://t.co/oeCUhsntww,DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279333,758,2021-10-07,19216,88,6751,Denmark,False,True
tweet,2024-03-29 18:06:10+00:00,https://twitter.com/DrLoupis/status/1773773661234766171,"Jordan stands with Palestine🇵🇸

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 https://t.co/HhKQFlJEta",DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279333,758,2021-10-07,18787,38,3433,Danmark,False,True
tweet,2024-03-30 20:30:50+00:00,https://twitter.com/DrLoupis/status/1774172453603868910,"🇩🇰The people of Denmark shut Copenhagen down today in support of PALESTINE! 🇵🇸🇵🇸🇵🇸

The whole world stands with Palestine! ❤️🇵🇸 https://t.co/xv1jigwKpF",DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279333,758,2021-10-07,11704,87,4906,Denmark,False,True
tweet,2024-03-29 23:37:09+00:00,https://twitter.com/Resist_05/status/1773856956069118038,Israel doesn’t want PEACE… Israel wants PALESTINE…🇵🇸💔 https://t.co/2NbMd8j5xm,Resist_05,https://x.com/Resist_05,Unknown,242554,81,2021-08-25,20840,262,13254,Unknown,False,True
tweet,2024-03-26 19:20:08+00:00,https://twitter.com/TorahJudaism/status/1772705112974139422,"Jews and Muslims in brotherhood -

A Jewish young man and a Muslim young man attended the Palestine rally together to support the Palestinian people. https://t.co/Rq520KseuX",TorahJudaism,https://x.com/TorahJudaism,Unknown,260303,361,2022-12-07,5775,106,2819,Unknown,False,True
tweet,2024-03-20 22:24:35+00:00,https://twitter.com/DrLoupis/status/1770577202616119503,Japan stands with Palestine 🇯🇵🇵🇸 https://t.co/nUXsjHbcCi,DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279333,758,2021-10-07,55638,130,16057,Denmark,False,True
tweet,2024-03-28 08:57:44+00:00,https://twitter.com/TorahJudaism/status/1773273256193052774,"Jews are marching in support of Palestine.

We clearly declare that Torah Jews stand with the Palestinian people. We will fight against Zionism and Israel together with the Palestinian people.

Israel is not the state of the Jews.

Zionism is not Judaism. https://t.co/lYkys3kjBe",TorahJudaism,https://x.com/TorahJudaism,Unknown,260303,361,2022-12-07,4824,92,2417,Unknown,False,True
tweet,2024-03-27 06:43:30+00:00,https://twitter.com/DrEliDavid/status/1772877084362174722,"This is Luton Town Hall, in a country formerly known as Britain 🇬🇧. It is now Palestine 🇵🇸

Britain has fallen.

 https://t.co/fkF8ZtjhnP",DrEliDavid,https://x.com/DrEliDavid,🌍,599154,5904,2016-11-22,10484,132,2774,Unknown,False,True
tweet,2024-03-29 07:30:00+00:00,https://twitter.com/Timesofgaza/status/1773613563556602193,Don't stop talking about Palestine. https://t.co/f2BvQL9X8v,Timesofgaza,https://x.com/Timesofgaza,Palestine,823451,1,2018-11-24,5427,69,4241,Unknown,False,True
tweet,2024-03-21 13:14:37+00:00,https://twitter.com/Timesofgaza/status/1770801186561556481,"Today is Mother's Day in Palestine. 

For the past 167 days, and far before, mothers in Gaza have been mourning their children, giving birth under bombardment and dire health conditions, and are struggling to find a way to feed their families. https://t.co/hHksSNCklm",Timesofgaza,https://x.com/Timesofgaza,Palestine,823451,1,2018-11-24,6994,95,7269,Unknown,False,True
tweet,2024-03-30 15:29:04+00:00,https://twitter.com/ShaykhSulaiman/status/1774096511686557951,BREAKING: JEREMY CORBYN STANDS AT THE FRONT OF PALESTINE MARCH IN LONDON https://t.co/hOuI3wvFFU,ShaykhSulaiman,https://x.com/ShaykhSulaiman,UK,521812,430,2013-03-23,19753,77,4416,United Kingdom,False,True
tweet,2024-03-28 22:25:25+00:00,https://twitter.com/Resist_05/status/1773476514765639942,There is something truly evil about the last 75 years in Palestine… the last 174 days has shown this to the world..🇵🇸💔 https://t.co/hxDPWaIk6V,Resist_05,https://x.com/Resist_05,Unknown,242554,81,2021-08-25,11927,132,8275,Unknown,False,True
tweet,2024-03-26 03:38:19+00:00,https://twitter.com/Resist_05/status/1772468095170273506,"This is the greatest advert in modern history, boycott companies that support the genocide of Palestine…🇵🇸💔 https://t.co/PwGQBxmRrV",Resist_05,https://x.com/Resist_05,Unknown,242554,81,2021-08-25,19497,197,10367,Unknown,False,True
tweet,2024-03-22 21:44:45+00:00,https://twitter.com/MosabHasanYOSEF/status/1771291952102642087,"Just an eyewitness! 
The Pro ""Palestine"" activists tried to cancel my event at Columbia University. 

Why would they try to prevent an eyewitness from testifying to the students? 

Despite their desperate attempt, the event went as scheduled, and we had a full house of powerful young leaders.  
We discussed the true nature of Hamas, and the false accusations of genocide, colonialism, and apartheid. 

The crowd usually protests against establishments, systems, and governments. But to protest against an eyewitness is ridiculous.",MosabHasanYOSEF,https://x.com/MosabHasanYOSEF,Unknown,149627,0,2023-10-14,6111,70,1448,Unknown,False,True
tweet,2024-03-29 02:59:30+00:00,https://twitter.com/jvplive/status/1773545492619673821,"BREAKING: Palestinian youth, descendants of Holocaust survivors, doctors, and climate activists disrupt the biggest fundraiser in the history of the Democratic Party at NYC’s iconic Radio City Music Hall calling on @POTUS to Stop Arming Israel https://t.co/qcIKOtxhbj",jvplive,https://x.com/jvplive,United States,326381,2439,2009-09-30,14243,211,5255,United States of America,False,True
tweet,2024-03-30 17:07:33+00:00,https://twitter.com/emilykschrader/status/1774121298613965178,"When the @metpoliceuk refuse to arrest Hamas supporters with a swastika sign today in London one officer told a girl that swastikas disturbing public order “depends on context”

If you’re holding a sign with a swastika at an anti-Israel march — this is blatantly antisemitic. Come on Met Police…this is pathetic.

#HamasAreTerrorists",emilykschrader,https://x.com/emilykschrader,Israel,143058,1397,2012-01-29,16524,1273,5021,Israel,False,True
tweet,2024-03-30 19:06:03+00:00,https://twitter.com/OwenJones84/status/1774151116827111452,"The British government has admitted Israel is deliberately starving Gaza.

Where is the outrage? Why isn't this being splashed on the front pages? https://t.co/AghrPfkKPW",OwenJones84,https://x.com/OwenJones84,"London via Stockport, baby",1132117,6412,2009-08-12,8250,82,4200,United Kingdom,False,True
tweet,2024-03-28 16:40:00+00:00,https://twitter.com/jacksonhinklle/status/1773389587110342812,🚨🇮🇱 ISRAEL is a TERRORIST STATE https://t.co/g7OVgPxhZQ,jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2669592,372,2019-07-18,44448,311,21060,United States of America,False,True
tweet,2024-03-30 14:22:23+00:00,https://twitter.com/DrLoupis/status/1774079729861009431,Denmark says FUCK ISRAEL 🇩🇰❤️🇵🇸 https://t.co/lvJCJsEP5E,DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279334,758,2021-10-07,38568,178,12273,Denmark,False,True
tweet,2024-03-28 18:10:48+00:00,https://twitter.com/Alex_Oloyede2/status/1773412440702595497,"‼️🇷🇺🇮🇱 ""The Golan Heights belong to Syria"" 
- Russia to Israel.

The Armed Forces of the Russian Federation have now stepped up operations in Syria, striking ISIS and pushing the IDF out of the illegally held territory of Syria.

Is this retaliation for the Moscow attack? https://t.co/sVFgYoyt6x",Alex_Oloyede2,https://x.com/Alex_Oloyede2,United World,196331,646,2022-05-01,9828,180,2265,Unknown,False,True
tweet,2024-03-29 13:16:38+00:00,https://twitter.com/CensoredMen/status/1773700795201966410,"🇮🇱🐮 Israel is playing a very dangerous game and most of Israel's supporters are oblivious to it.

WAKE UP. https://t.co/VNtUjup1Ir",CensoredMen,https://x.com/CensoredMen,Unknown,1043629,897,2022-12-17,15499,325,5167,Unknown,False,True
tweet,2024-03-28 23:59:50+00:00,https://twitter.com/yanisvaroufakis/status/1773500275354902775,"The ICJ ordered Israel to allow unimpeded access of food aid into Gaza, where the population is starved by Israel. Israel, of course, ignored the Court's order. And the 'civilised' West? Once again it proved its barbarism by turning a blind eye. https://t.co/KMNhPRNnAc",yanisvaroufakis,https://x.com/yanisvaroufakis,"Athens, Greece",1197648,481,2010-03-20,4567,78,2671,Greece,False,True
tweet,2024-03-30 16:57:32+00:00,https://twitter.com/InbarCohen13/status/1774118776235036742,"Shavua Tov from the IDF 🇮🇱
Thank you for defending Israel ❤️ https://t.co/Acy4inMwb0",InbarCohen13,https://x.com/InbarCohen13,Unknown,82595,444,2018-11-20,11030,58,1150,Unknown,False,True
tweet,2024-03-30 16:59:47+00:00,https://twitter.com/CensoredMen/status/1774119343451693107,🇵🇸🇮🇱 Both father and son have gone through the same suffering at the hands of Israel 💔 https://t.co/1XKsQ6btWD,CensoredMen,https://x.com/CensoredMen,Unknown,1043629,897,2022-12-17,11783,67,6874,Unknown,False,True
tweet,2024-03-29 01:45:07+00:00,https://twitter.com/thespaceavenue/status/1773526772933366163,"israel is currently bombing Palestine, Lebanon, and Syria all at the same time.",thespaceavenue,https://x.com/thespaceavenue,Unknown,10841,1317,2021-11-18,15227,51,10660,Unknown,False,True
tweet,2024-03-28 16:56:58+00:00,https://twitter.com/agelender/status/1773393858711142773,The end of Israel can’t come soon enough,agelender,https://x.com/agelender,The Netherlands,32414,2551,2014-10-16,7445,84,1504,Netherlands,False,True
tweet,2024-03-30 17:49:49+00:00,https://twitter.com/mehdirhasan/status/1774131934651650203,"""That antisemitism is always pulled out as the card to silence &amp; to smear anyone who tries to criticize Israel's practises...is dangerous.""

In an interview with me for Zeteo, UN expert @FranceskAlbs responds to @StateDeptSpox calling her antisemitic over her report on genocide. https://t.co/fsLt8pmgq2",mehdirhasan,https://x.com/mehdirhasan,Washington DC,1549212,4285,2010-04-07,6889,108,2879,United States of America,False,True
tweet,2024-03-29 02:47:30+00:00,https://twitter.com/MarinaMedvin/status/1773542470485196905,This is the first time I’ve seen college students marching for Israel and for the hostages. Good for them!  Go USC!https://t.co/zf2tf8iR3A,MarinaMedvin,https://x.com/MarinaMedvin,🇺🇸 ,260712,684,2018-04-17,45565,183,7924,United States of America,False,True
tweet,2024-03-30 11:29:38+00:00,https://twitter.com/visegrad24/status/1774036257447801062,"German police arresting anti-Israel protesters in Berlin

Via @Natsecjeff https://t.co/Jg2g52YdUM",visegrad24,https://x.com/visegrad24,Visegrad,1031216,1398,2020-01-30,13689,121,1164,Unknown,False,True
tweet,2024-03-30 21:13:30+00:00,https://twitter.com/hzomlot/status/1774183193639289208,"If Israel doesn’t care about international law, we must make it care, we must make it care about universal values. How? Sanctions now! Earlier today at the #London National March for #Palestine on #LandDay2024 and after 175 days of #genocide in #Gaza https://t.co/HXcg8p0Rv4",hzomlot,https://x.com/hzomlot,Unknown,350213,1752,2011-01-30,8664,104,3813,Unknown,False,True
tweet,2024-03-30 21:37:04+00:00,https://twitter.com/visegrad24/status/1774189121646301297,"A London police officer was unwilling to intervene against people carrying Nazi symbols at the anti-Israel protest in London today

He said “it depends on the co text whether they are illegal or not”

Where have we heard that before? 

Via @emilykschrader https://t.co/Bask72p2aQ",visegrad24,https://x.com/visegrad24,Visegrad,1031216,1398,2020-01-30,7004,117,1719,Unknown,False,True
tweet,2024-03-30 20:32:54+00:00,https://twitter.com/DrLoupis/status/1774172973726851543,"Israel could only afford 50 “supporters” today 😂😂😂

What a joke!  https://t.co/7CndeBZRj8",DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279334,758,2021-10-07,26992,238,7672,Denmark,False,True
tweet,2024-03-30 17:49:40+00:00,https://twitter.com/AJEnglish/status/1774131896051446208,"Holocaust survivor Stephen Kapos says Israel is committing genocide against Palestinians.

The 86-year-old spoke during a Palestine solidarity rally in London, marking Land Day and demanding an immediate ceasefire in Gaza ⤵️ https://t.co/dEUnffmDqU",AJEnglish,https://x.com/AJEnglish,"Doha, Qatar",8855475,249,2007-04-17,8398,239,4818,Qatar,False,True
tweet,2024-03-22 22:24:56+00:00,https://twitter.com/Haqiqatjou/status/1771302068491637073,"ISIS constantly commits terror attacks which either target Muslims who support Palestine, or non-Muslim populations sympathetic to Muslims and Palestinians.

Who has ISIS attacked over the past 4 months during Israel's war on Gaza?

(1) Turkey in January
(2) Iran in January
(3) Afghanistan just now
(4) (likely) Russia just now

Know that all Muslims hate ISIS - a fact confirmed by every poll.

This is because although they pretend to represent Islam, their actions of intentionally killing women and children are a blatant violation of the Sharia. Moreover, their actions are calculated to harm rather than help Muslims.

How exactly does it help Muslims or Palestinians to launch bombing attacks on Turkey, Iran, Afghanistan, and Russia?

If past behavior is any indication, one can expect future ISIS attacks on Qatar, Yemen, Lebanon, Algeria, China, South Africa, Ireland, and Latin America.

It is widely recognized that ISIS is a false flag operation run by Israeli intelligence to harm Muslims.

This is in keeping with Israel's long history of false flag operations targeting Muslims, including the Bombing of the King David Hotel, the Lavon Affair, the US liberty attack, and the [REDACTED] in 2001.

In the case of the recent false flag attack on Russia, it is likely that Israel's partner the CIA was involved. The US and Israel have a shared interest in destroying Russia - and this ISIS attack is like the recent US false flag bombing of Nordstream.

Also please do not say that false flags are simply a ""conspiracy theory."" Not only are there many proven false flags from the past, but the US is continuously accusing other governments (especially Russia) of carrying out false flags.   

The only reason why the public is not aware of these basic facts is that Israel and the ADL control social media companies like facebook, youtube, (increasingly twitter), and (likely in the future) Tiktok.

WAKE UP!",Haqiqatjou,https://x.com/Haqiqatjou,Unknown,141217,525,2013-02-21,17115,420,6562,Unknown,False,True
tweet,2024-03-28 17:47:56+00:00,https://twitter.com/antonioguterres/status/1773406682443358277,"I can’t shake the heartbreak I witnessed while meeting with Palestine &amp; Sudanese refugees during my Ramadan solidarity visit to Egypt &amp; Jordan.

But I will not give up.

We must keep doing all we can to allow our common humanity to prevail in Gaza &amp; other places around the world. https://t.co/yMo51Y0bsl",antonioguterres,https://x.com/antonioguterres,Unknown,2366573,219,2016-12-20,14018,591,4241,Unknown,False,True
tweet,2024-03-30 11:51:42+00:00,https://twitter.com/hossambahgat/status/1774041812543426574,"Please join me in celebrating the birthday of @FranceskAlbs UN Special Rapporteur on human rights in Palestine who was aptly born on #LandDay in Palestine. No words can express our gratitude for you courage and moral integrity when those qualities are so lacking
Happy birthday 🎂 https://t.co/3qrYxPfz8T",hossambahgat,https://x.com/hossambahgat,"Cairo, Egypt",316823,3354,2009-06-19,6048,126,1251,Egypt,False,True
tweet,2024-03-25 19:44:23+00:00,https://twitter.com/MarioNawfal/status/1772348826386395486,"UN SPECIAL REPORT: “REASONABLE GROUNDS FOR GENOCIDE THRESHOLD”

The UN Human Rights Council issued a report that finds Israel’s actions in Palestine meet the threshold to be considered by the council as genocide. 

Source: UN Official",MarioNawfal,https://x.com/MarioNawfal,Unknown,1490912,21590,2020-10-22,5231,101,2385,Unknown,False,True
tweet,2024-03-27 13:30:00+00:00,https://twitter.com/Pontifex/status/1772979384212729877,"Let us pray for peace. May the Lord grant peace to martyred Ukraine, as it suffers heavy bombardment, and to Israel and Palestine. May there be peace in the Holy Land. May the Lord grant all of us His gift of Peace this Easter.",Pontifex,https://x.com/Pontifex,Vatican City,18586642,63,2012-02-23,8105,82,1265,Vatican City,False,True
tweet,2024-03-25 18:45:50+00:00,https://twitter.com/RealScottRitter/status/1772334090462654735,"@Mike_Pence America stands with Palestine.

You stand with Israel.

You sign artillery shells to be fired by Israel.

You’re a piece of shit.",RealScottRitter,https://x.com/RealScottRitter,"New York, USA",344800,2001,2018-07-15,17388,61,2422,United States of America,False,True
tweet,2024-03-25 00:37:26+00:00,https://twitter.com/twaimz/status/1772060185227591979,you really gotta be a full blown airhead to not support Palestine by now…..,twaimz,https://x.com/twaimz,Unknown,1455592,26405,2010-08-31,11064,19,2571,Unknown,False,True
tweet,2024-03-17 05:10:55+00:00,https://twitter.com/missfalsteenia/status/1769229909585445149,Palestine will be free 🤲🏽 https://t.co/OxCoT21q0S,missfalsteenia,https://x.com/missfalsteenia,🇵🇸,87533,925,2018-01-09,39140,13,8271,Palestine,True,False
tweet,2024-03-30 16:25:49+00:00,https://twitter.com/ShaykhSulaiman/status/1774110795451777123,"TOKYO JAPAN IS WITH PALESTINE

“Put your hand up to the sky to reach the Palestinian children in Heaven. We promise we will not abandon our struggle until Palestine is free.”
https://t.co/cq6bGgqHg9",ShaykhSulaiman,https://x.com/ShaykhSulaiman,UK,521812,430,2013-03-23,13320,49,6030,United Kingdom,False,True
tweet,2024-03-28 19:23:34+00:00,https://twitter.com/One_Dawah/status/1773430751834288332,"Masjid Al Nabawi last night: 

"" Oh Allah support our brothers in Palestine against the ✡️ ""

"" Oh Allah show mercy to our people in Gaza""

Ameen 🤲 https://t.co/tZ6hhCxtqZ",One_Dawah,https://x.com/One_Dawah,Striving to do good ,58795,1,2018-11-13,21447,100,6190,Unknown,False,True
tweet,2024-03-30 12:37:08+00:00,https://twitter.com/JustJewsUK/status/1774053245519905186,"« Jews Against Genocide » at the national march for Palestine 

#JewishBloc https://t.co/E24V5blNS7",JustJewsUK,https://x.com/JustJewsUK,Unknown,14763,1843,2019-05-16,15782,82,4615,Unknown,False,True
tweet,2024-03-26 20:00:00+00:00,https://twitter.com/jacksonhinklle/status/1772715144801370373,💔🇵🇸 PALESTINE WILL BE FREE! https://t.co/DuGQ19vkzj,jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2669592,372,2019-07-18,20554,81,4495,United States of America,True,False
tweet,2024-03-28 14:53:35+00:00,https://twitter.com/tzujuliee/status/1773362809662746890,"DAHYUN was seen earlier at the airport wearing a Michael Kors Campaign T-shirt. The income of the campaign will be donated to the World Food Programme, which aim to stop the hunger and supports the Palestine. https://t.co/woHqGYrLdo",tzujuliee,https://x.com/tzujuliee,Unknown,41548,1375,2021-05-10,41613,983,9227,Unknown,False,True
tweet,2024-03-26 03:57:53+00:00,https://twitter.com/missfalsteenia/status/1772473017731330188,"Our beloved Palestine. 

It will always be called Palestine. https://t.co/nZkjSXA2jK",missfalsteenia,https://x.com/missfalsteenia,🇵🇸,87533,925,2018-01-09,33688,8,9623,Palestine,False,True
tweet,2024-03-26 03:53:57+00:00,https://twitter.com/ARanganathan72/status/1772472027791724790,"India is ranked 126 in the just out World Happiness Report. Totalitarian Saudi Arabia is 28, Inflation wrecked Venezuela 79, Destroyed Palestine 103, War torn Ukraine 105, Begging bowl Pakistan 108. 

Modi has made us peaceful, safe, united, stable, but unhappy. He must resign. https://t.co/oFCDx86wfr",ARanganathan72,https://x.com/ARanganathan72,Unknown,1134350,1806,2013-04-11,21011,243,5743,Unknown,False,True
tweet,2024-03-22 16:53:09+00:00,https://twitter.com/ghostscappp/status/1771218569688137941,"magneto, of all people, would stand for the people of palestine. never speak on him ever again, thank you https://t.co/o3gTIUVR9A",ghostscappp,https://x.com/ghostscappp,she/her,601,430,2022-09-21,15150,735,1563,Unknown,False,True
tweet,2024-03-26 17:20:00+00:00,https://twitter.com/jacksonhinklle/status/1772674877876740158,🚨🇨🇺🇵🇸 CUBA stands with PALESTINE! https://t.co/sK2I6qvZu6,jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2669592,372,2019-07-18,11984,56,4162,United States of America,False,True
tweet,2024-03-25 20:00:00+00:00,https://twitter.com/jacksonhinklle/status/1772352755769991556,❤️🇵🇸 The WHOLE WORLD stands with PALESTINE! https://t.co/uHLS5zhSzJ,jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2669592,372,2019-07-18,14667,40,2366,United States of America,False,True
tweet,2024-03-26 13:40:00+00:00,https://twitter.com/jacksonhinklle/status/1772619513134973210,❤️🇵🇸 The WHOLE WORLD stands with PALESTINE! https://t.co/QxibV90fVh,jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2669592,372,2019-07-18,20339,51,4151,United States of America,True,False
tweet,2024-03-30 20:19:00+00:00,https://twitter.com/KufiyyaPS/status/1774169475605987806,"The whole Gaza Strip is being extremely bombed Right now, from air, land, and sea...

Also, moments ago israel committed a new flour massacre in Gaza and killed over 17 innocent civilians and injured dozens

Your prayers are needed 🙏💔",KufiyyaPS,https://x.com/KufiyyaPS,Gaza,36546,5267,2021-05-25,5575,70,4793,Palestine,False,True
tweet,2024-03-27 14:53:54+00:00,https://twitter.com/GoodPoliticGuy/status/1773000500427792570,BREAKING: Joe Rogan says Israel is committing genocide in Gaza. https://t.co/knZU94CatJ,GoodPoliticGuy,https://x.com/GoodPoliticGuy,"Washington, DC",80726,1283,2020-01-18,18858,726,2701,United States of America,False,True
tweet,2024-03-29 16:57:17+00:00,https://twitter.com/wyattreed13/status/1773756323974279454,"Israeli commander says he deliberately tried to kill captured Israelis because “it’s better to stop the kidnapping” than leave his compatriots alive in the hands of Hamas.

The obvious conclusion—only Hamas wants the hostages alive. Israel wants them dead.
https://t.co/PPOQgXXKHV",wyattreed13,https://x.com/wyattreed13,"Washington, DC",139733,1266,2017-09-16,7202,699,4494,United States of America,False,True
tweet,2024-03-29 13:15:17+00:00,https://twitter.com/DrLoupis/status/1773700457275248801,"Israel hates Palestinian children!!!! 

They hate them so much that they are starving them to death slowly. 

And we are paying for it! https://t.co/elu7YTvUFI",DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279334,758,2021-10-07,16114,205,11150,Denmark,False,True
