Unnamed: 0.1,Unnamed: 0,type,date,url,text,user,user_url,user_location,followers,following,account_creation_date,tweet_likes,quotes,retweets,antisemitic_post,non_antisemitic_post,country
1195,1242,tweet,2024-03-04 05:23:01+00:00,https://twitter.com/kinkvsthewhites/status/1764521911210414563,"from the river to the sea, palestine will be free 🍉🇵🇸 #FreePalestine https://t.co/HScNjq3TJZ",kinkvsthewhites,https://x.com/kinkvsthewhites,here,600,1032,25/09/2018,1385,17,111,TRUE,FALSE,Unknown
1196,1243,tweet,2024-02-24 08:40:00+00:00,https://twitter.com/MYANC/status/1761309992668307605,"From the river to the sea, Palestine will be free. 🇵🇸\n\n#ANCManifestoLaunch \n#MayihlomeRally \n#VOTEANC https://t.co/ACCNibT0kp",MYANC,https://x.com/MYANC,South Africa,1189779,8121,08/01/2009,366,23,91,TRUE,FALSE,South Africa
1197,1244,tweet,2024-02-16 15:11:44+00:00,https://twitter.com/antisemitism/status/1758509472014577783,"Cars bearing the words “From the river to the sea Palestine will be free” reportedly drove around Stamford Hill, an area with a sizeable Jewish community. \n\nThe genocidal “From the river to the sea” slogan calls for the erasure of Israel, the only Jewish state.\n\nThe alleged incident occurred on the afternoon of Sunday, 11th February. Anyone with information should contact @Shomrim or @MetPoliceUK, citing CAD 5125 11/02/24.",antisemitism,https://x.com/antisemitism,United Kingdom,58739,9,03/08/2014,1050,39,327,TRUE,FALSE,United Kingdom
1198,1245,tweet,2024-03-11 15:52:58+00:00,https://twitter.com/canarymission/status/1767217158528897076,"Parents at Manhattan's ultra-exclusive Avenues The World School were shocked & outraged to find out administrators rented out the school for a ""Ramadan & Eid Holiday Bazaar"" event where vendors sold “From The River To The Sea, Palestine Will Be Free” merchandise. https://t.co/2CZazrufHk",canarymission,https://x.com/canarymission,Unknown,64588,3496,25/03/2015,273,10,172,TRUE,FALSE,Unknown
1199,1246,tweet,2024-02-26 18:57:20+00:00,https://twitter.com/s__cook/status/1762190125608357898,"No time for the BBC headlines to mention that a serving US soldier burnt himself to death in protest at Israel's genocide yesterday. \n\nBut plenty of time to attack Charlotte Church for singing 'From the river to the sea, Palestine will be free' in a choir on Saturday.",s__cook,https://x.com/s__cook,United Kingdom,1032,843,09/11/2018,922,10,406,TRUE,FALSE,United Kingdom
1200,1248,tweet,2024-03-01 18:00:41+00:00,https://twitter.com/broseph_stalin/status/1763625421802029066,Clear and lucid. On why Palestinians have a right to freedom from the river to the sea and why no state has a right to exist https://t.co/cu988DBgla,broseph_stalin,https://x.com/broseph_stalin,"tower hamlets, london",48455,1891,20/05/2009,753,19,251,FALSE,TRUE,United Kingdom
1201,1249,tweet,2024-03-10 08:13:50+00:00,https://twitter.com/NewhamIndParty/status/1766739226261946540,"Moustafa Wafi a 7 year old Palestinian boy explains to Rishi Sunak why they chant “from the river to the sea”\n\nI was raised to respect those older than me, I will not call you an idiot but after explaining what this phrase means, who is the idiot? *Rishi Sunak*\n\nRT after watching https://t.co/EgfxfEyfFD",NewhamIndParty,https://x.com/NewhamIndParty,"London, England",5990,165,05/11/2023,1892,98,1292,FALSE,TRUE,United Kingdom
1202,1250,tweet,2024-02-23 11:53:27+00:00,https://twitter.com/EllaTravelsLove/status/1760996289645314136,That's what the Palestinian leaders mean when they say 'from the river to the sea'.\n\nWe won't wait to be slaughtered again.\n\n#ThePalestinianLie https://t.co/OsOUvOkVLw,EllaTravelsLove,https://x.com/EllaTravelsLove,Israel,63734,862,28/04/2016,2168,162,1016,FALSE,TRUE,Israel
1203,1251,tweet,2024-02-25 09:55:10+00:00,https://twitter.com/lalshareef/status/1761691295087514050,"I said it before, I say it now, and I will say it again “from the river to the sea” has one meaning: kill all Jews and wipe out #Israel \n\nThe underlying ideology of hatred towards Jews, which fuels this slogan, is not fully understood by those who object. \n\nCourt’s adjourned. https://t.co/zDR7rWV9wK",lalshareef,https://x.com/lalshareef,Abu Dhabi,197050,1813,15/04/2009,1604,52,538,TRUE,FALSE,United Arab Emirates
1204,1253,tweet,2024-02-26 00:13:37+00:00,https://twitter.com/On_The_News_Ltd/status/1761907331841896704,"Charlotte Church has sparked international outrage as she sings 'From the River to the Sea' at a pro-Palestine hamas concert.\n\nShe knows perfectly well this song is calling for the death or Jews and the massacring or israel 🇮🇱 but as long as she can pocket a few quid.\n\nOh, if you say she did it for free, no for celebrities, it's a tax right off. Which is why you see many on game shows\n.",On_The_News_Ltd,https://x.com/On_The_News_Ltd,United Kingdom,11817,12742,18/11/2021,1147,48,357,TRUE,FALSE,United Kingdom
1205,1254,tweet,2024-02-16 22:25:59+00:00,https://twitter.com/PeoplesForumNYC/status/1758618756161433875,"🚨🇵🇸✊ RIGHT NOW! Students, teachers, doctors, nurses, service workers, bus drivers, New Yorkers from all walks of life have taken to the streets for an end to the genocide and for a FREE PALESTINE, from the river to the sea! #ShutItDown4Palestine https://t.co/VEgl3EEppl",PeoplesForumNYC,https://x.com/PeoplesForumNYC,"New York, NY",37890,791,14/08/2018,714,4,358,TRUE,FALSE,United States of America
1206,1256,tweet,2024-02-17 14:15:53+00:00,https://twitter.com/Acts17David/status/1758857805702758799,"HAMAS: ""We will humiliate and demoralize Israel with this attack!""\n\nWESTERN COLLEGE STUDENTS: ""From the River to the Sea!""\n\nMeanwhile, in Israel, here's the latest batch of Israelis who joined the IDF to destroy Hamas. #EpicBackfire https://t.co/C53Z9d0Fnk",Acts17David,https://x.com/Acts17David,Unknown,60494,99,15/12/2021,1281,14,186,FALSE,TRUE,Unknown
1207,1257,tweet,2024-03-03 11:48:37+00:00,https://twitter.com/AeroViro/status/1764256564532113425,From the River to the Sea https://t.co/QSdQFkPEBG,AeroViro,https://x.com/AeroViro,Germany,156100,550,10/01/2013,11887,16,2798,TRUE,FALSE,Germany
1208,1258,tweet,2024-02-23 06:58:13+00:00,https://twitter.com/SaulStaniforth/status/1760921989194170675,"""Images on the front pages of several of the papers of an antisemitic phrase, certainly perceived as that by many many people, being beamed onto big ben""\n\nFrom the river to the sea, Palestine will be free' is not an antisemitic phrase #GMB https://t.co/LaH0jsQXPR",SaulStaniforth,https://x.com/SaulStaniforth,Unknown,47673,428,15/09/2015,968,15,226,FALSE,TRUE,Unknown
1209,1259,tweet,2024-02-28 12:22:02+00:00,https://twitter.com/schneiderhome/status/1762815421583966473,"Israel’s right to defend itself is used to destroy Gaza. \n\nIts legal duties to the occupied are ignored.\n\nIts extremist, supremacist government wants control of the entire land from the River to the Sea with no duties to the Palestinians who live there.\n\n https://t.co/PYNuGDTTpl",schneiderhome,https://x.com/schneiderhome,Unknown,67522,1079,12/11/2010,775,2,391,TRUE,FALSE,Unknown
1210,1260,tweet,2024-03-11 05:19:41+00:00,https://twitter.com/DalrympleWill/status/1767057786125578305,"Is @michaelgove going to be calling in the Israeli ambassador and break off diplomatic relations?\n\nGove ""condemned chants, including “from the river to the sea”, that have become a common feature of anti-Israel marches, suggesting that they amounted to “the legitimisation of an extremist position which intimidates and leads to hate”.\n\nhttps://t.co/TrehZcSD7E",DalrympleWill,https://x.com/DalrympleWill,New Delhi,1245156,3442,05/11/2012,3589,82,1437,FALSE,TRUE,India
1211,1263,tweet,2024-02-24 22:22:06+00:00,https://twitter.com/LovelyGeezer65/status/1761516881800835318,All they had to do was lift Tower Bridge up and the problem would have been sorted. And we could have all happily watched as they floated from the river to the sea.,LovelyGeezer65,https://x.com/LovelyGeezer65,Sarf London,12065,6359,22/01/2020,9290,83,1315,FALSE,TRUE,Unknown
1212,1267,tweet,2024-02-25 12:57:28+00:00,https://twitter.com/HilzFuld/status/1761737173592588388,"This is unbelievable. Thousands of Jews in Times Square singing the song that means Hashem has, is, and will rule the world. What a sight. https://t.co/c760coyBD4",HilzFuld,https://x.com/HilzFuld,Israel,123622,972,21/08/2008,5618,99,687,FALSE,TRUE,Israel
1213,1268,tweet,2024-03-11 04:14:21+00:00,https://twitter.com/pepedownunder/status/1767041343778590810,A SAMURAI warning to the JEWS!\nWorld War 3 will be of Jew Making..\n\n“Therefore an earthly operation is about to commence.  This is an operation to completely overturn the status of rule & subjugate the Jews. In order for this operation to succeed all the Samurai of the world have to rouse itself to action”\n\nThis is what Jews Fear The Most.,pepedownunder,https://x.com/pepedownunder,United States of Down Under,54908,8359,02/08/2020,795,36,326,TRUE,FALSE,Unknown
1214,1269,tweet,2024-02-27 07:02:29+00:00,https://twitter.com/sovereignbrah/status/1762372616189616432,"Rabbinic Jews want to build the Third Temple & raise their Moshiac so he can rule the world.\n\nThe Bible says the Antichrist will place himself in the Temple, wage war on Christians, & rule the world.\n\nRun the numbers here.",sovereignbrah,https://x.com/sovereignbrah,2 CORINTHIANS 3:17,156600,778,21/09/2008,1851,24,216,FALSE,TRUE,Unknown
1215,1270,tweet,2024-02-29 16:19:56+00:00,https://twitter.com/ApostateProphet/status/1763237678311448977,"Islamists:\nWe WANT to take over, subdue, and rule the world.\n\nJews:\n*exist*\n\nLow-IQ conspiracy theorists:\nOMG JEWS WANT TO RULE THE WORLD!! WAKE UP!!",ApostateProphet,https://x.com/ApostateProphet,United States,104466,642,05/11/2017,1924,17,288,TRUE,FALSE,United States of America
1216,1271,tweet,2024-03-10 06:31:18+00:00,https://twitter.com/sovereignbrah/status/1766713423256314152,"Jews believe the Third Temple is necessary for the rise of their Moshiac.\n\nChristians believe it’s necessary for the rise of the Antichrist.\n\nBoth believe he’ll rule the world from Jerusalem and behead Christians. (Revelation 20:4, Sanhedrin 57a)\n\nKeep an eye on Temple Mount. https://t.co/WURx3XFtn6",sovereignbrah,https://x.com/sovereignbrah,2 CORINTHIANS 3:17,156600,778,21/09/2008,1411,19,272,FALSE,TRUE,Unknown
1217,1272,tweet,2024-03-28 14:35:53+00:00,https://twitter.com/Lucas_Gage_/status/1773358354808631594,"Me: There are evil Jews killing children; we all need to stop them!\n\nEvil Jew: Stop lying, Nazi; we didn't kill any children, but if we did, it's Khamas' fault.\n\nGood Jew: Hey, why are you picking on my people, you anti-semitic Nazi?",Lucas_Gage_,https://x.com/Lucas_Gage_,New Jersey ,239860,167,07/04/2014,2952,12,746,TRUE,FALSE,United States of America
1218,1273,tweet,2024-03-21 17:57:16+00:00,https://twitter.com/Lucas_Gage_/status/1770872319583416651,"They never refute you; they just call you Nazi.\n\nThe only different between an ""anti-Zionist Jew"" and a ""Zionist Jew,"" is *when* they are allowed to genocide everyone in the ""Holy Land,"" that was promised to them by the Torah and Talmud, both of which weren't written by Zionists. https://t.co/py7huhUeqz",Lucas_Gage_,https://x.com/Lucas_Gage_,New Jersey ,239860,167,07/04/2014,794,10,150,FALSE,TRUE,United States of America
1219,1274,tweet,2024-03-14 00:44:03+00:00,https://twitter.com/BowesChay/status/1768075586038096272,"""Bandera is our father,"" Bandera, a now revered Ukrainian ultra nationalist, Nazi collaborator and Mass Killer of Jews, Poles and Ethnic Russians. \n\nThis is what the EU and the  US is paying for.  This is whay you are paying for. \n\nRepulsive Nazis.",BowesChay,https://x.com/BowesChay,Unknown,95488,4906,29/10/2018,1204,48,603,TRUE,FALSE,Unknown
1220,1275,tweet,2024-03-23 10:18:38+00:00,https://twitter.com/KosherCockney/status/1771481673013617083,My feed this morning 👇🏼 \n\n@elonmusk do you see what your platform is doing by allowing people like this “free speech”\n\nYou are creating a place where the Big Lie can happen. As in the Nazi Big Lie.\n\nJews are becoming a scapegoat for every evil thing that happens right now. https://t.co/kWwbVHWQEl,KosherCockney,https://x.com/KosherCockney,Unknown,20762,6980,03/05/2022,116,0,25,FALSE,TRUE,Unknown
1221,1276,tweet,2024-04-04 07:24:55+00:00,https://twitter.com/jakeshieldsajj/status/1775786610820522307,It's almost like all these Jews conspired together and decided to accuse us of blood libel \n\nIt's hilarious that they thought this might actually work \n\nThe days of yelling antisemite and nazi are over,jakeshieldsajj,https://x.com/jakeshieldsajj,Unknown,652524,1406,06/10/2009,3399,16,529,TRUE,FALSE,Unknown
1222,1277,tweet,2024-03-22 02:09:41+00:00,https://twitter.com/bxieus/status/1770996240320282996,"Let me say this loud and clear: CCP is no better than Nazi, and those CCP supporters or followers are no better than those Germans who helped Nazi to kill Jews during the Drittes Reich era! In fact CCP killed more people than Nazi and Japanese militarists combined during WWII. https://t.co/WHzaSrAJe5",bxieus,https://x.com/bxieus,Unknown,7542,364,26/02/2015,171,7,55,FALSE,TRUE,Unknown
1223,1278,tweet,2024-03-17 19:27:52+00:00,https://twitter.com/JewishWarrior13/status/1769445567501881584,"Nothing says ""I am a real Jew"" like voting for the Democratic Nazi Party. G-D, these people are so sick.",JewishWarrior13,https://x.com/JewishWarrior13,United States Of America,17779,2870,15/11/2020,239,2,40,FALSE,TRUE,United States of America
1224,1279,tweet,2024-03-25 01:50:29+00:00,https://twitter.com/Lucas_Gage_/status/1772078571671994638,"The first thing a Jew does when you call out what other Jews are doing, even if it's the worst thing, isn't condemn them with you, but rather, attack you for pointing it out:\n\n""So you're saying all Jews do this?""\n""Ok Nazi, but other groups do this, too!""\n""And there is it...""",Lucas_Gage_,https://x.com/Lucas_Gage_,New Jersey ,239860,167,07/04/2014,760,3,166,TRUE,FALSE,United States of America
1225,1280,tweet,2024-03-14 15:33:54+00:00,https://twitter.com/BellaWallerstei/status/1768299525645521191,"Can't believe we are still having this debate: Jews are an ethnic minority. During the Holocaust, six million Jews  were systematically murdered by the Nazi regime solely because of their Jewish ethnicity. This targeted persecution based on ethnicity, rather than religion.",BellaWallerstei,https://x.com/BellaWallerstei,London,71892,1715,05/07/2011,402,5,36,FALSE,TRUE,United Kingdom
1226,1281,tweet,2024-03-17 04:00:41+00:00,https://twitter.com/RealMartyT7/status/1769212233211335138,"Trump Says Some Undocumented Immigrants Are ‘Not People’ https://t.co/5LiZsRfGXy via @thedailybeast \n#DemVoice1  #ProudBlue  #DemsUnited \n          The first thing Hitler and the Nazi’s did in order to dehumanize the Jewish race was convince the German people that Jews were “vermin” and ”rats”. And that Jewish blood was “poisoning the blood of Germany. Then they began to claim that the Jewish people were “not really human”.  So when they came for the Jews, many German’s did nothing. After all they were simply saving the “Blood of the country” from Jews that were “not even human”. The trains were loaded and the death camps were filled. The final solution was in full operation. \n           Donald Trump has already said that immigrants “poison the blood of our country”. And that immigrants are “Vermin“ Anything sound familiar?  But today Donald Trump took another step in his dehumanization of all immigrants. Trump said that undocumented immigrants are “not people”.  Trump said”I don’t know if you call them people. In some cases they are not people”  Just let that sink in for a minute. \n           Donald Trump and MAGA sycophants like Stephen Miller  plan to build nationwide detainment camps for immigrants ”on day one” if Trump is elected. And will begin a roundup of thousands of immigrants. Children will be separated from their families and kept in cages.  And that is only the beginning.  Do Stephen Miller  and Donald Trump have their own “final solution” planned? I have no idea. But so far Donald Trump has followed the playbook from Nazi Germany to a tee.  It is Trump’s blueprint for his immigration policy.\n       What will be their “Final Solution” for immigrants that Trump does not even consider “human”?   I am afraid we all may know the answer to that. After all we saw it all before. We must never  let the history of Nazi Germany become our future. No matter how much Donald Trump and Stephen Miller want it to be.",RealMartyT7,https://x.com/RealMartyT7,"Houston,Texas",18638,5171,08/07/2023,451,21,318,FALSE,TRUE,United States of America
1227,1282,tweet,2024-03-26 04:38:40+00:00,https://twitter.com/LauraLoomer/status/1772483282321465569,"I’d like to see @realDailyWire come clean about their blacklists. As I said on the Space tonight, even if you are pro-Israel like I am, you can still be blacklisted by Daily Wire like I am. \n\nI wasn’t the right type of Jew and so @benshapiro called me an Alt right Nazi many years ago even though he met me at the David Horowitz Restoration Weekend conference during Shabbat and knew I was Jewish. \n\nThey will blacklist Jews at Daily Wire if they don’t like your tactics or your associations, even if you are right wing.\n\nWhen I asked @JeremyDBoreing about it tonight, he suddenly was like “uhhhh I got to go now.” \n\nYeah, of course he had to go as soon as I, as an America First Zionist Jew and lifelong conservative and an avid Trump supporter asked him why I was blacklisted from Daily Wire and who else was on the blacklist.\n\nHe tried to make it a matter of shared values. It’s not even about that. It’s about being a certain type of person. \n\nIt’s real. I have been told I am never allowed on any Daily Wire shows. They do this to many people who they relegated to their blacklist.",LauraLoomer,https://x.com/LauraLoomer,Florida ,876363,6304,27/03/2012,2328,40,516,FALSE,TRUE,United States of America
1228,1283,tweet,2024-03-31 01:15:14+00:00,https://twitter.com/narwhaldevil95/status/1774244028839502094,"""Palestinians are the real Jews. The Jews today are European converts who don't come from real Jews."" \n\nWhy wasn't anyone saying this when there was Nazi propaganda about Jews in Europe being ""racially inferior,"" all while Hitler considered Arabs ""honorary Aryans""?",narwhaldevil95,https://x.com/narwhaldevil95,Unknown,1957,3103,08/07/2013,156,3,25,FALSE,TRUE,Unknown
1229,1284,tweet,2024-03-16 08:35:00+00:00,https://twitter.com/Michell33650674/status/1768918881521844508,"You know who REMAINED SILENT while Jews were being pulled out of their homes and brought to death camps?  NAZI SYMPATHIZERS.  America has far too many MAGA SYMPATHIZERS.  You may not see them as dangerous because there are no camps, YET.  But Trump has already talked about camps.",Michell33650674,https://x.com/Michell33650674,Unknown,48140,23303,30/04/2022,551,26,226,TRUE,FALSE,Unknown
1230,1285,tweet,2024-03-13 22:32:14+00:00,https://twitter.com/ceaubin/status/1768042411648057514,"I very much agree with the sentiment here, but as a Holocaust historian, 'the Holocaust' does specifically refer to the targeting and killing of Jews. 'The Porajmos' was the killing of Roma & Sinti. Other groups are also victims of Nazi persecution, not Holocaust victims.",ceaubin,https://x.com/ceaubin,Unknown,17871,2109,21/03/2016,492,11,33,FALSE,TRUE,Unknown
1231,1286,tweet,2024-03-17 14:19:32+00:00,https://twitter.com/MikeNew19512115/status/1769367972982739072,We are raising a new Generation of Nazi Jew Haters with zero regard for human life and dignity when it comes to the Jewish People of the World.\nI fear for our children and grandchildren.,MikeNew19512115,https://x.com/MikeNew19512115,America,16702,7198,23/06/2021,91,1,19,TRUE,FALSE,Unknown
1232,1287,tweet,2024-03-15 19:11:00+00:00,https://twitter.com/KosherCockney/status/1768716545239187847,"@JustinWelby Really great to see the Archbishop of Canterbury spreading lies and Blood Libels about Jews.\n\nGreat to see your hatred for the Jewish people shining through. \n\nGreat work Nazi. \n\nChristians will always be our brothers however, you are one of the worst examples @JustinWelby",KosherCockney,https://x.com/KosherCockney,Unknown,20762,6980,03/05/2022,677,5,120,TRUE,FALSE,Unknown
1233,1288,tweet,2024-04-03 16:58:31+00:00,https://twitter.com/CJBbooks/status/1775568573370638387,"Nazis are Zionists, in their own words:\n\n""Zionism must be actively supported in order to transport a certain number of German Jews to Palestine or generally across the border every year.""—Alfred Rosenberg, part-time substitute Führer, Nazi theorist, Die Spur des Juden im Wandel der Zeiten,: Deutscher \nVolks-Verlag, München, (1920), p. 161. \n\n""There are around 600,000 Jews for every 63 million Germans. [***] In full compliance with the orientation of the will of National Socialism, the security and lives of the Jews in Germany are not at risk from a State, Imperial and also legal perspective. [***] I think that the tragedy of the Jewish People — if we wish to speak of it — could be solved legally by tackling the question of the establishment of the Jewish Empire in Palestine with all our might.""—Dr. Hans Frank, Hitler's Jewish lawyer who documented Hitler's Jewish ancestry, ""Ansprache des Herrn Reischsjustizkommissars Staatsminster Dr. Frank and die Fachgruppen- und Gauleiter des HNSDZ. auf dem Reichsparteitag der NSDAP. 1933."", Juristische Wochenschrift, Volume 62, Number 38/39, (1933), pp. 2090-2092.\n\n""I was convinced that if the Party program was carried out, the Jewish question would be solved. The Jews became German citizens in 1848. Their rights as citizens were taken from them by these laws. Sexual intercourse was prohibited. For me, this represented the solution of the Jewish problem in Germany. But I believed that another international solution would still be found, and that some day discussions would take place between the various states with regard to the demands made by Zionism. These demands aimed at a Jewish state.""—Julius Streicher (aka Max Abraham), Nazi propagandist, Trial of the Major War Criminals Before the International Military Tribunal, Nuremberg, 14 November 1945 — 1 October 1946, Volume 12, Secretariat of the Tribunal, Nuremberg, Germany, p. 316.\n\n""I am a Zionist, too. I want every Jew to leave for Palestine."" Adolf Eichmann, Hitler's liaison to the Zionists in Palestine, quoted in L. Dickstein, ""Hell's Own Cookbook"", The New York Times, Book Review Section, (17 November 1996), p. 7.",CJBbooks,https://x.com/CJBbooks,United States,5984,0,28/09/2021,58,2,28,FALSE,TRUE,United States of America
1234,1289,tweet,2024-03-27 14:57:16+00:00,https://twitter.com/BaruchSandhaus/status/1773001346276327574,@HenMazzig Shades of the old nazi era in Europe.. or perhaps this is the new nazi era \n\nJews are no longer safe in Europe.. coming soon to the US,BaruchSandhaus,https://x.com/BaruchSandhaus,Florida • Israel ,5028,2476,27/07/2014,912,0,40,TRUE,FALSE,Unknown
1235,1290,tweet,2024-03-26 21:00:29+00:00,https://twitter.com/KosherCockney/status/1772730365670477838,“We won” the only thing you won is Nazi University of the year:\n\nHe’s known to have been promoting and celebrating the people who slaughtered Jews.\n\n@UofGlasgow are a stain on the Higher Education system.,KosherCockney,https://x.com/KosherCockney,Unknown,20762,6980,03/05/2022,194,2,48,TRUE,FALSE,Unknown
1236,1291,tweet,2024-03-16 21:19:43+00:00,https://twitter.com/_JackJazz/status/1769111325978845653,Zionism is fascism and it's taking over our country our politics and our lives right now. https://t.co/VHDmx4KZid,_JackJazz,https://x.com/_JackJazz,Tory Britain,9972,4791,14/03/2020,135,2,85,TRUE,FALSE,United Kingdom
1237,1292,tweet,2024-03-26 04:54:52+00:00,https://twitter.com/hermit_hwarang/status/1772487359730229318,That story of the woman at Al-Shifa is so much like the stories of what the Japanese imperialists did to women in Nanjing. Zionism is fascism.,hermit_hwarang,https://x.com/hermit_hwarang,In my head - Lenapehoking,43916,1348,27/05/2013,10034,24,3899,TRUE,FALSE,Unknown
1238,1293,tweet,2024-04-03 20:21:55+00:00,https://twitter.com/JerseyPSC/status/1775619763038724106,"This guy harassed @VrouweSimon & at one moment, looked like he was going to push him or grab him, so I stood between them.\n\n#ZionismIsFascism \n#StopTheGenocide \n#FreePalestine https://t.co/ecm7b3sYXi",JerseyPSC,https://x.com/JerseyPSC,Bailiwick of Jersey,3002,1982,18/09/2015,173,0,47,TRUE,FALSE,United Kingdom
1239,1294,tweet,2024-03-30 21:45:53+00:00,https://twitter.com/ecomarxi/status/1774191340575690924,"@Scalibq “In Germany” is the giveaway. That was the heart of the evil, like Israel now. More support Israel in Israel, too, obviously, but the world was mostly against Nazism just like it’s against Zionism, the latest iteration of fascism",ecomarxi,https://x.com/ecomarxi,With all oppressed people,121973,38045,20/02/2018,1169,1,73,FALSE,TRUE,Unknown
1240,1295,tweet,2024-03-31 09:36:04+00:00,https://twitter.com/CorbynSnap/status/1774370064042426535,"The @metpoliceuk confirm that in the context of a pro-Hamas rally organised by allies of a group whose declared aim is that every Jew should die, a Swastika is not necessarily antisemitic. https://t.co/Ecoeq5VxN9",CorbynSnap,https://x.com/CorbynSnap,"Horseshoe Lane, Nr. Fascist Circus",32374,26268,14/09/2015,339,10,118,TRUE,FALSE,Unknown
1241,1296,tweet,2024-03-29 09:21:36+00:00,https://twitter.com/hearnimator/status/1773641647391228403,This movement means people scream “k*ke” at Jews in the street and call for them to “die” without losing their anti-racist credentials.,hearnimator,https://x.com/hearnimator,Unknown,8968,2978,15/11/2021,2243,8,546,TRUE,FALSE,Unknown
1242,1297,tweet,2024-04-01 09:24:56+00:00,https://twitter.com/MalkahFleisher/status/1774729651304231422,"The Jews of Israel are no longer waiting around for 'Palestinians' to want peace.\n\nOur movements cannot coexist. No real compromise is possible and it's been made very clear to us: the overwhelming majority of local Arabs want Israel to fail and the Jews to die. Some of them work very hard to realize those desires.\n\nWe're over it. We have now been thrust into a much healthier and more honest era in which we stop minimizing ourselves, stop apologizing for taking up any space on this planet, and stop trying to find our enemies gentle, friendly solutions like ways out or hands up. \n\nWe have arrived at the time in which we take our place and actualize all the goals and visions we've been guarding for so long.\n\nStand with us.\n\nBut if you won't stand with us, then you'd better get out of the way.\n🇮🇱",MalkahFleisher,https://x.com/MalkahFleisher,Israel,11141,964,14/06/2012,1103,69,203,FALSE,TRUE,Israel
1243,1298,tweet,2024-04-01 18:12:05+00:00,https://twitter.com/mishtal/status/1774862312446243122,Tired of Hamas propagandists playing everyone who dies off as a saint.\n\nDr Ahmed Almaqadma apparently died at Al Shifa.\n\nThis post is from his wife Esraa Mohammed celebrating the murder of 7 Jews outside of a synagogue on 27 January 2023.\n\nThese people all love murdered Jews. https://t.co/GGfYHKaIgx,mishtal,https://x.com/mishtal,Unknown,178120,8983,05/07/2009,1197,23,375,FALSE,TRUE,Unknown
1244,1299,tweet,2024-04-03 16:09:57+00:00,https://twitter.com/MiddleEastEye/status/1775556351982272658,"“We prefer to die and not go to the Israeli army”\n\nUltra-Orthodox Jews clashed with the police and chained themselves together to block a major highway in central Israel on Monday, protesting against military conscription. This protest followed the Israeli High Court's decision last week to freeze funding to Jewish seminaries whose students have avoided being drafted into the military.",MiddleEastEye,https://x.com/MiddleEastEye,Unknown,494430,274,05/03/2014,133,9,79,FALSE,TRUE,Unknown
1245,1300,tweet,2024-04-03 16:24:56+00:00,https://twitter.com/newyork_jew/status/1775560122720276838,A Muslim can peacefully walk around in a Jewish neighborhood. \n\nA Jew could die if he tries walking around in a Muslim neighborhood.  \n\nWhy is that?,newyork_jew,https://x.com/newyork_jew,USA!!,2069,2651,30/10/2022,132,3,46,FALSE,TRUE,United States of America
1246,1301,tweet,2024-03-29 22:50:48+00:00,https://twitter.com/MuricanVeteran/status/1773845289276932526,"@Ostrov_A This is me and my buddies fighting a war for Israel. You supported this. Nobody who supports Israel, supports America or our troops. Stop sending our men to die for Jews. Israel is the enemy of our people. It's time to stop believing their propaganda. Wake up before we lose more https://t.co/JMgUt4RmZF",MuricanVeteran,https://x.com/MuricanVeteran,Arizona,2351,847,21/02/2023,207,1,37,TRUE,FALSE,United States of America
1247,1302,tweet,2024-04-04 18:34:05+00:00,https://twitter.com/ApostateProphet/status/1775955012855660690,"This genius tries to depict Jews as rats.\n\nMeanwhile, Hamas terrorists are the ones who live and die in tunnels/sewers. https://t.co/bwyAZWmLBR",ApostateProphet,https://x.com/ApostateProphet,United States,104467,642,05/11/2017,1506,9,163,FALSE,TRUE,United States of America
1248,1303,tweet,2024-04-05 20:09:46+00:00,https://twitter.com/clif_high/status/1776341481844051968,ARE YOU A JEWBEE? \n\nDO YOU WORSHIP THE JEWS IN THE OLD TESTAMENT?\n\nARE YOU A SLAVE TO THE ELohim worship cult (WEF)? \n\nARE YOU READY TO DIE IN UKRAINE TO SUPPORT THE JEWS (#YAG) YET ANOTHER GENOCIDE?\n\nDO YOU THINK @BOPOLNY IS A PROPHET OF YAHWEH? \n\nYou are a really deluded fuck if so. You will probably die in these next few years of the War against the EWC (ELohim worship cult).,clif_high,https://x.com/clif_high,Coastal PNW Rain forests.,143078,27,13/12/2013,261,4,103,TRUE,FALSE,Canada
1249,1304,tweet,2024-04-01 14:00:59+00:00,https://twitter.com/ImtiazMadmood/status/1774799120894398952,"""The Jews of Israel are no longer waiting around for 'Palestinians' to want peace.\n\nOur movements cannot coexist. No real compromise is possible and it's been made very clear to us: the overwhelming majority of local Arabs want Israel to fail and the Jews to die. Some of them work very hard to realize those desires.\n\nWe're over it. We have now been thrust into a much healthier and more honest era in which we stop minimizing ourselves, stop apologizing for taking up any space on this planet, and stop trying to find our enemies' gentle, friendly solutions like ways out or hands up. \n\nWe have arrived at the time in which we take our place and actualize all the goals and visions we've been guarding for so long.\n\nStand with us.\n\nBut if you won't stand with us, then you'd better get out of the way.""\n\n~ @MalkahFleisher",ImtiazMadmood,https://x.com/ImtiazMadmood,"Leicester, England",225218,6592,06/11/2017,152,3,31,FALSE,TRUE,United Kingdom
